CMDLINE /home/tl/projects/learning/natural-language-processing/stanford-cs336/assignment1-basics/.venv/bin/python3 profile_train_bpe.py
MEM 225.863281 1753075391.1948
MEM 225.863281 1753075391.2953
MEM 225.863281 1753075391.3956
MEM 225.863281 1753075391.4967
MEM 225.863281 1753075391.5971
MEM 225.863281 1753075391.6975
MEM 225.863281 1753075391.7979
MEM 225.863281 1753075391.9040
MEM 225.863281 1753075392.0242
MEM 225.863281 1753075392.1281
MEM 225.863281 1753075392.2284
MEM 225.863281 1753075392.3305
MEM 225.863281 1753075392.4318
MEM 225.863281 1753075392.5360
MEM 225.863281 1753075392.6364
MEM 225.863281 1753075392.7367
MEM 225.863281 1753075392.8371
MEM 225.863281 1753075392.9375
MEM 225.863281 1753075393.0378
MEM 225.863281 1753075393.1382
MEM 225.863281 1753075393.2399
MEM 225.863281 1753075393.3403
MEM 225.863281 1753075393.4414
MEM 225.863281 1753075393.5417
MEM 225.863281 1753075393.6420
MEM 225.863281 1753075393.7449
MEM 225.863281 1753075393.8459
MEM 225.863281 1753075393.9462
MEM 225.863281 1753075394.0466
MEM 225.863281 1753075394.1470
MEM 225.863281 1753075394.2473
MEM 225.863281 1753075394.3477
MEM 225.863281 1753075394.4480
MEM 225.863281 1753075394.5483
MEM 225.863281 1753075394.6520
MEM 225.863281 1753075394.7530
MEM 225.863281 1753075394.8534
MEM 225.863281 1753075394.9537
MEM 225.863281 1753075395.0541
MEM 225.863281 1753075395.1544
MEM 225.863281 1753075395.2547
MEM 225.863281 1753075395.3555
MEM 225.863281 1753075395.4580
MEM 225.863281 1753075395.5641
MEM 225.863281 1753075395.6645
MEM 225.863281 1753075395.7649
MEM 225.863281 1753075395.8654
MEM 225.863281 1753075395.9658
MEM 225.863281 1753075396.0662
MEM 225.863281 1753075396.1670
MEM 225.863281 1753075396.2687
MEM 225.863281 1753075396.3692
MEM 225.863281 1753075396.4695
MEM 225.863281 1753075396.5720
MEM 225.863281 1753075396.6730
MEM 225.863281 1753075396.7734
MEM 225.863281 1753075396.8738
MEM 225.863281 1753075396.9741
MEM 225.863281 1753075397.0745
MEM 225.863281 1753075397.1749
MEM 225.863281 1753075397.2800
MEM 225.863281 1753075397.3806
MEM 225.863281 1753075397.4961
MEM 225.863281 1753075397.5965
MEM 225.863281 1753075397.6979
MEM 225.863281 1753075397.7984
MEM 225.863281 1753075397.9041
MEM 225.863281 1753075398.0045
MEM 225.863281 1753075398.1159
MEM 225.863281 1753075398.2224
MEM 225.863281 1753075398.3498
MEM 225.863281 1753075398.4724
MEM 225.863281 1753075398.5731
MEM 225.863281 1753075398.6736
MEM 225.863281 1753075398.7740
MEM 225.863281 1753075398.8744
MEM 225.863281 1753075398.9748
MEM 225.863281 1753075399.0764
MEM 225.863281 1753075399.1806
MEM 225.863281 1753075399.2809
MEM 225.863281 1753075399.3813
MEM 225.863281 1753075399.4865
MEM 225.863281 1753075399.5868
MEM 225.863281 1753075399.6873
MEM 225.863281 1753075399.7883
MEM 225.863281 1753075399.8887
MEM 225.863281 1753075399.9890
MEM 225.863281 1753075400.0900
MEM 225.863281 1753075400.1920
MEM 225.863281 1753075400.2927
MEM 225.863281 1753075400.3930
MEM 225.863281 1753075400.4933
MEM 225.863281 1753075400.5937
MEM 225.863281 1753075400.6952
MEM 225.863281 1753075400.7991
MEM 225.863281 1753075400.8995
MEM 225.863281 1753075400.9999
MEM 225.863281 1753075401.1002
MEM 225.863281 1753075401.2006
MEM 225.863281 1753075401.3009
MEM 225.863281 1753075401.4011
MEM 225.863281 1753075401.5014
MEM 225.863281 1753075401.6020
MEM 225.863281 1753075401.7024
MEM 225.863281 1753075401.8049
MEM 225.863281 1753075401.9121
MEM 225.863281 1753075402.0124
MEM 225.863281 1753075402.1128
MEM 225.863281 1753075402.2131
MEM 225.863281 1753075402.3137
MEM 225.863281 1753075402.4142
MEM 225.863281 1753075402.5146
MEM 225.863281 1753075402.6168
MEM 225.863281 1753075402.7188
MEM 225.863281 1753075402.8191
MEM 225.863281 1753075402.9196
MEM 225.863281 1753075403.0240
MEM 225.863281 1753075403.1359
MEM 225.863281 1753075403.2363
MEM 225.863281 1753075403.3442
MEM 225.863281 1753075403.4445
MEM 225.863281 1753075403.5452
MEM 225.863281 1753075403.6455
MEM 225.863281 1753075403.7459
MEM 225.863281 1753075403.8480
MEM 225.863281 1753075403.9484
MEM 225.863281 1753075404.0487
MEM 225.863281 1753075404.1490
MEM 225.863281 1753075404.2497
MEM 225.863281 1753075404.3520
MEM 225.863281 1753075404.4523
MEM 225.863281 1753075404.5527
MEM 225.863281 1753075404.6726
MEM 225.863281 1753075404.7744
MEM 225.863281 1753075404.8748
MEM 225.863281 1753075404.9752
MEM 225.863281 1753075405.0755
MEM 225.863281 1753075405.1758
MEM 225.863281 1753075405.2762
MEM 225.863281 1753075405.3801
MEM 225.863281 1753075405.4804
MEM 225.863281 1753075405.5808
MEM 225.863281 1753075405.6811
MEM 225.863281 1753075405.7814
MEM 225.863281 1753075405.8819
MEM 225.863281 1753075405.9822
MEM 225.863281 1753075406.0825
MEM 225.863281 1753075406.1828
MEM 225.863281 1753075406.2831
MEM 225.863281 1753075406.3839
MEM 225.863281 1753075406.5000
MEM 225.863281 1753075406.6004
MEM 225.863281 1753075406.7007
MEM 225.863281 1753075406.8010
MEM 225.863281 1753075406.9013
MEM 225.863281 1753075407.0017
MEM 225.863281 1753075407.1020
MEM 225.863281 1753075407.2024
MEM 225.863281 1753075407.3027
MEM 225.863281 1753075407.4031
MEM 225.863281 1753075407.5036
MEM 225.863281 1753075407.6080
MEM 225.863281 1753075407.7088
MEM 225.863281 1753075407.8091
MEM 225.863281 1753075407.9117
MEM 225.863281 1753075408.0135
MEM 225.863281 1753075408.1139
MEM 225.863281 1753075408.2150
MEM 225.863281 1753075408.3153
MEM 225.863281 1753075408.4156
MEM 225.863281 1753075408.5208
MEM 225.863281 1753075408.6228
MEM 225.863281 1753075408.7281
MEM 225.863281 1753075408.8285
MEM 225.863281 1753075408.9288
MEM 225.863281 1753075409.0292
MEM 225.863281 1753075409.1296
MEM 225.863281 1753075409.2300
MEM 225.863281 1753075409.3303
MEM 225.863281 1753075409.4307
MEM 225.863281 1753075409.5311
MEM 225.863281 1753075409.6316
MEM 225.863281 1753075409.7334
MEM 225.863281 1753075409.8362
MEM 225.863281 1753075409.9370
MEM 225.863281 1753075410.0374
MEM 225.863281 1753075410.1440
MEM 225.863281 1753075410.2443
MEM 225.863281 1753075410.3448
MEM 225.863281 1753075410.4460
MEM 225.863281 1753075410.5473
MEM 225.863281 1753075410.6497
MEM 225.863281 1753075410.7501
MEM 225.863281 1753075410.8505
MEM 225.863281 1753075410.9533
MEM 225.863281 1753075411.0556
MEM 225.863281 1753075411.1721
MEM 225.863281 1753075411.2726
MEM 225.863281 1753075411.3730
MEM 225.863281 1753075411.4735
MEM 225.863281 1753075411.5741
MEM 225.863281 1753075411.6746
MEM 225.863281 1753075411.7749
MEM 225.863281 1753075411.8752
MEM 225.863281 1753075411.9756
MEM 225.863281 1753075412.0760
MEM 225.863281 1753075412.1764
MEM 225.863281 1753075412.2992
MEM 225.863281 1753075412.3995
MEM 225.863281 1753075412.4999
MEM 225.863281 1753075412.6007
MEM 225.863281 1753075412.7029
MEM 225.863281 1753075412.8081
MEM 225.863281 1753075412.9084
MEM 225.863281 1753075413.0090
MEM 225.863281 1753075413.1110
MEM 225.863281 1753075413.2116
MEM 225.863281 1753075413.3160
MEM 225.863281 1753075413.4164
MEM 225.863281 1753075413.5167
MEM 225.863281 1753075413.6289
MEM 225.863281 1753075413.7375
MEM 225.863281 1753075413.8378
MEM 225.863281 1753075413.9382
MEM 225.863281 1753075414.0397
MEM 225.863281 1753075414.1400
MEM 225.863281 1753075414.2436
MEM 225.863281 1753075414.3439
MEM 225.863281 1753075414.4443
MEM 225.863281 1753075414.5449
MEM 225.863281 1753075414.6453
MEM 225.863281 1753075414.7456
MEM 225.863281 1753075414.8460
MEM 225.863281 1753075414.9464
MEM 225.863281 1753075415.0480
MEM 225.863281 1753075415.1484
MEM 225.863281 1753075415.2488
MEM 225.863281 1753075415.3492
MEM 225.863281 1753075415.4521
MEM 225.863281 1753075415.5524
MEM 225.863281 1753075415.6528
MEM 225.863281 1753075415.7532
MEM 225.863281 1753075415.8536
MEM 225.863281 1753075415.9541
MEM 225.863281 1753075416.0545
MEM 225.863281 1753075416.1600
MEM 225.863281 1753075416.2604
MEM 225.863281 1753075416.3608
MEM 225.863281 1753075416.4612
MEM 225.863281 1753075416.5615
MEM 225.863281 1753075416.6619
MEM 225.863281 1753075416.7623
MEM 225.863281 1753075416.8627
MEM 225.863281 1753075416.9633
MEM 225.863281 1753075417.0698
MEM 225.863281 1753075417.1703
MEM 225.863281 1753075417.2711
MEM 225.863281 1753075417.3716
MEM 225.863281 1753075417.4750
MEM 225.863281 1753075417.5753
MEM 225.863281 1753075417.6757
MEM 225.863281 1753075417.7761
MEM 225.863281 1753075417.8766
MEM 225.863281 1753075417.9769
MEM 225.863281 1753075418.0895
MEM 225.863281 1753075418.1952
MEM 225.863281 1753075418.2961
MEM 225.863281 1753075418.3970
MEM 225.863281 1753075418.5033
MEM 225.863281 1753075418.6052
MEM 225.863281 1753075418.7056
MEM 225.863281 1753075418.8080
MEM 225.863281 1753075418.9090
MEM 225.863281 1753075419.0094
MEM 225.863281 1753075419.1097
MEM 225.863281 1753075419.2102
MEM 225.863281 1753075419.3105
MEM 225.863281 1753075419.4109
MEM 225.863281 1753075419.5161
MEM 225.863281 1753075419.6165
MEM 225.863281 1753075419.7174
MEM 225.863281 1753075419.8178
MEM 225.863281 1753075419.9201
MEM 225.863281 1753075420.0205
MEM 225.863281 1753075420.1314
MEM 225.863281 1753075420.2318
MEM 225.863281 1753075420.3326
MEM 225.863281 1753075420.4340
MEM 225.863281 1753075420.5344
MEM 225.863281 1753075420.6361
MEM 225.863281 1753075420.7364
MEM 225.863281 1753075420.8368
MEM 225.863281 1753075420.9371
MEM 225.863281 1753075421.0401
MEM 225.863281 1753075421.1440
MEM 225.863281 1753075421.2443
MEM 225.863281 1753075421.3446
MEM 225.863281 1753075421.4449
MEM 225.863281 1753075421.5454
MEM 225.863281 1753075421.6460
MEM 225.863281 1753075421.7464
MEM 225.863281 1753075421.8468
MEM 225.863281 1753075421.9520
MEM 225.863281 1753075422.0524
MEM 225.863281 1753075422.1535
MEM 225.863281 1753075422.2539
MEM 225.863281 1753075422.3543
MEM 225.863281 1753075422.4595
MEM 225.863281 1753075422.5909
MEM 225.863281 1753075422.7064
MEM 225.863281 1753075422.8122
MEM 225.863281 1753075422.9125
MEM 225.863281 1753075423.0131
MEM 225.863281 1753075423.1161
MEM 225.863281 1753075423.2165
MEM 225.863281 1753075423.3200
MEM 225.863281 1753075423.4204
MEM 225.863281 1753075423.5242
MEM 225.863281 1753075423.6245
MEM 225.863281 1753075423.7249
MEM 225.863281 1753075423.8253
MEM 225.863281 1753075423.9267
MEM 225.863281 1753075424.0272
MEM 225.863281 1753075424.1320
MEM 225.863281 1753075424.2361
MEM 225.863281 1753075424.3365
MEM 225.863281 1753075424.4369
MEM 225.863281 1753075424.5376
MEM 225.863281 1753075424.6461
MEM 225.863281 1753075424.7464
MEM 225.863281 1753075424.8474
MEM 225.863281 1753075424.9478
MEM 225.863281 1753075425.0482
MEM 225.863281 1753075425.1520
MEM 225.863281 1753075425.2524
MEM 225.863281 1753075425.3528
MEM 225.863281 1753075425.4532
MEM 225.863281 1753075425.5535
MEM 225.863281 1753075425.6539
MEM 225.863281 1753075425.7542
MEM 225.863281 1753075425.8546
MEM 225.863281 1753075425.9549
MEM 225.863281 1753075426.0553
MEM 225.863281 1753075426.1557
MEM 225.863281 1753075426.2564
MEM 225.863281 1753075426.3600
MEM 225.863281 1753075426.4626
MEM 225.863281 1753075426.5630
MEM 225.863281 1753075426.6635
MEM 225.863281 1753075426.7639
MEM 225.863281 1753075426.8643
MEM 225.863281 1753075426.9646
MEM 225.863281 1753075427.0650
MEM 225.863281 1753075427.1653
MEM 225.863281 1753075427.2657
MEM 225.863281 1753075427.3661
MEM 225.863281 1753075427.4673
MEM 225.863281 1753075427.5893
MEM 225.863281 1753075427.7290
MEM 225.863281 1753075427.8577
MEM 225.863281 1753075427.9783
MEM 225.863281 1753075428.1047
MEM 225.863281 1753075428.2221
MEM 225.863281 1753075428.3245
MEM 225.863281 1753075428.4249
MEM 225.863281 1753075428.5253
MEM 225.863281 1753075428.6289
MEM 225.863281 1753075428.7321
MEM 225.863281 1753075428.8456
MEM 225.863281 1753075428.9500
MEM 225.863281 1753075429.0562
MEM 225.863281 1753075429.1636
MEM 225.863281 1753075429.2660
MEM 225.863281 1753075429.3686
MEM 225.863281 1753075429.4691
MEM 225.863281 1753075429.5695
MEM 225.863281 1753075429.6699
MEM 225.863281 1753075429.7703
MEM 225.863281 1753075429.8720
MEM 225.863281 1753075429.9725
MEM 225.863281 1753075430.0728
MEM 225.863281 1753075430.1732
MEM 225.863281 1753075430.2739
MEM 225.863281 1753075430.3761
MEM 225.863281 1753075430.4787
MEM 225.863281 1753075430.5791
MEM 225.863281 1753075430.6812
MEM 225.863281 1753075430.7816
MEM 225.863281 1753075430.8825
MEM 225.863281 1753075430.9829
MEM 225.863281 1753075431.0880
MEM 225.863281 1753075431.1904
MEM 225.863281 1753075431.2911
MEM 225.863281 1753075431.3953
MEM 225.863281 1753075431.4966
MEM 225.863281 1753075431.5970
MEM 225.863281 1753075431.6988
MEM 225.863281 1753075431.8164
MEM 225.863281 1753075431.9179
MEM 225.863281 1753075432.0183
MEM 225.863281 1753075432.1200
MEM 225.863281 1753075432.2204
MEM 225.863281 1753075432.3207
MEM 225.863281 1753075432.4211
MEM 225.863281 1753075432.5216
MEM 225.863281 1753075432.6240
MEM 225.863281 1753075432.7243
MEM 225.863281 1753075432.8247
MEM 225.863281 1753075432.9329
MEM 225.863281 1753075433.0337
MEM 225.863281 1753075433.1341
MEM 225.863281 1753075433.2428
MEM 225.863281 1753075433.3438
MEM 225.863281 1753075433.4592
MEM 225.863281 1753075433.5641
MEM 225.863281 1753075433.6646
MEM 225.863281 1753075433.7655
MEM 225.863281 1753075433.8658
MEM 225.863281 1753075433.9665
MEM 225.863281 1753075434.0690
MEM 225.863281 1753075434.1762
MEM 225.863281 1753075434.2867
MEM 225.863281 1753075434.3901
MEM 225.863281 1753075434.4917
MEM 225.863281 1753075434.5938
MEM 225.863281 1753075434.6971
MEM 225.863281 1753075434.7981
MEM 225.863281 1753075434.9000
MEM 225.863281 1753075435.0120
MEM 225.863281 1753075435.1190
MEM 225.863281 1753075435.2194
MEM 225.863281 1753075435.3197
MEM 225.863281 1753075435.4200
MEM 225.863281 1753075435.5204
MEM 225.863281 1753075435.6207
MEM 225.863281 1753075435.7211
MEM 225.863281 1753075435.8244
MEM 225.863281 1753075435.9248
MEM 225.863281 1753075436.0252
MEM 225.863281 1753075436.1256
MEM 225.863281 1753075436.2260
MEM 225.863281 1753075436.3263
MEM 225.863281 1753075436.4267
MEM 225.863281 1753075436.5272
MEM 225.863281 1753075436.6320
MEM 225.863281 1753075436.7325
MEM 225.863281 1753075436.8329
MEM 225.863281 1753075436.9332
MEM 225.863281 1753075437.0336
MEM 225.863281 1753075437.1339
MEM 225.863281 1753075437.2343
MEM 225.863281 1753075437.3346
MEM 225.863281 1753075437.4350
MEM 225.863281 1753075437.5360
MEM 225.863281 1753075437.6364
MEM 225.863281 1753075437.7367
MEM 225.863281 1753075437.8400
MEM 225.863281 1753075437.9404
MEM 225.863281 1753075438.0408
MEM 225.863281 1753075438.1411
MEM 225.863281 1753075438.2415
MEM 225.863281 1753075438.3420
MEM 225.863281 1753075438.4424
MEM 225.863281 1753075438.5449
MEM 225.863281 1753075438.6476
MEM 225.863281 1753075438.7499
MEM 225.863281 1753075438.8504
MEM 225.863281 1753075438.9558
MEM 225.863281 1753075439.0562
MEM 225.863281 1753075439.1767
MEM 225.863281 1753075439.2873
MEM 225.863281 1753075439.3968
MEM 225.863281 1753075439.5300
MEM 225.863281 1753075439.6335
MEM 225.863281 1753075439.7347
MEM 225.863281 1753075439.8358
MEM 225.863281 1753075439.9362
MEM 225.863281 1753075440.0395
MEM 225.863281 1753075440.1399
MEM 225.863281 1753075440.2407
MEM 225.863281 1753075440.3436
MEM 225.863281 1753075440.4440
MEM 225.863281 1753075440.5444
MEM 225.863281 1753075440.6448
MEM 225.863281 1753075440.7451
MEM 225.863281 1753075440.8455
MEM 225.863281 1753075440.9461
MEM 225.863281 1753075441.0474
MEM 225.863281 1753075441.1497
MEM 225.863281 1753075441.2502
MEM 225.863281 1753075441.3505
MEM 225.863281 1753075441.4510
MEM 225.863281 1753075441.5522
MEM 225.863281 1753075441.6761
MEM 225.863281 1753075441.7801
MEM 225.863281 1753075441.8805
MEM 225.863281 1753075441.9810
MEM 225.863281 1753075442.0814
MEM 225.863281 1753075442.1820
MEM 225.863281 1753075442.2824
MEM 225.863281 1753075442.3852
MEM 225.863281 1753075442.4881
MEM 225.863281 1753075442.5887
MEM 225.863281 1753075442.6902
MEM 225.863281 1753075442.7939
MEM 225.863281 1753075442.9001
MEM 225.863281 1753075443.0069
MEM 225.863281 1753075443.1074
MEM 225.863281 1753075443.2103
MEM 225.863281 1753075443.3337
MEM 225.863281 1753075443.4412
MEM 225.863281 1753075443.5487
MEM 225.863281 1753075443.6561
MEM 225.863281 1753075443.7565
MEM 225.863281 1753075443.8569
MEM 225.863281 1753075443.9573
MEM 225.863281 1753075444.0580
MEM 225.863281 1753075444.1584
MEM 225.863281 1753075444.2587
MEM 225.863281 1753075444.3592
MEM 225.863281 1753075444.4595
MEM 225.863281 1753075444.5609
MEM 225.863281 1753075444.6619
MEM 225.863281 1753075444.7768
MEM 225.863281 1753075444.8803
MEM 225.863281 1753075445.0116
MEM 225.863281 1753075445.1386
MEM 225.863281 1753075445.2598
MEM 225.863281 1753075445.3767
MEM 225.863281 1753075445.5082
MEM 225.863281 1753075445.6410
MEM 225.863281 1753075445.7829
MEM 225.863281 1753075445.9161
MEM 225.863281 1753075446.0235
MEM 225.863281 1753075446.1614
MEM 225.863281 1753075446.3183
MEM 225.863281 1753075446.4672
MEM 225.863281 1753075446.6151
MEM 225.863281 1753075446.7504
MEM 225.863281 1753075446.8796
MEM 225.863281 1753075446.9980
MEM 225.863281 1753075447.1605
MEM 225.863281 1753075447.2749
MEM 225.863281 1753075447.4038
MEM 225.863281 1753075447.5142
MEM 225.863281 1753075447.6279
MEM 225.863281 1753075447.7597
MEM 225.863281 1753075447.8773
MEM 225.863281 1753075447.9999
MEM 225.863281 1753075448.1273
MEM 225.863281 1753075448.3054
MEM 225.863281 1753075448.4428
MEM 225.863281 1753075448.5525
MEM 225.863281 1753075448.6568
MEM 225.863281 1753075448.7604
MEM 225.863281 1753075448.8609
MEM 225.863281 1753075448.9617
MEM 225.863281 1753075449.0621
MEM 225.863281 1753075449.1625
MEM 225.863281 1753075449.2630
MEM 225.863281 1753075449.3639
MEM 225.863281 1753075449.4771
MEM 225.863281 1753075449.5804
MEM 225.863281 1753075449.6811
MEM 225.863281 1753075449.7866
MEM 225.863281 1753075449.9036
MEM 225.863281 1753075450.0094
MEM 225.863281 1753075450.1111
MEM 225.863281 1753075450.2124
MEM 225.863281 1753075450.3164
MEM 225.863281 1753075450.4210
MEM 225.863281 1753075450.5231
MEM 225.863281 1753075450.6299
MEM 225.863281 1753075450.7303
MEM 225.863281 1753075450.8311
MEM 225.863281 1753075450.9360
MEM 225.863281 1753075451.0365
MEM 225.863281 1753075451.1369
MEM 225.863281 1753075451.2417
MEM 225.863281 1753075451.3458
MEM 225.863281 1753075451.4521
MEM 225.863281 1753075451.5759
MEM 225.863281 1753075451.6789
MEM 225.863281 1753075451.7803
MEM 225.863281 1753075451.8842
MEM 225.863281 1753075451.9854
MEM 225.863281 1753075452.0883
MEM 225.863281 1753075452.1888
MEM 225.863281 1753075452.2961
MEM 225.863281 1753075452.4000
MEM 225.863281 1753075452.5005
MEM 225.863281 1753075452.6020
MEM 225.863281 1753075452.7042
MEM 225.863281 1753075452.8046
MEM 225.863281 1753075452.9050
MEM 225.863281 1753075453.0054
MEM 225.863281 1753075453.1200
MEM 225.863281 1753075453.2241
MEM 225.863281 1753075453.3245
MEM 225.863281 1753075453.4249
MEM 225.863281 1753075453.5254
MEM 225.863281 1753075453.6259
MEM 225.863281 1753075453.7263
MEM 225.863281 1753075453.8282
MEM 225.863281 1753075453.9308
MEM 225.863281 1753075454.0455
MEM 225.863281 1753075454.1521
MEM 225.863281 1753075454.2525
MEM 225.863281 1753075454.3728
MEM 225.863281 1753075454.4894
MEM 225.863281 1753075454.5970
MEM 225.863281 1753075454.7155
MEM 225.863281 1753075454.8383
MEM 225.863281 1753075454.9575
MEM 225.863281 1753075455.0811
MEM 225.863281 1753075455.2040
MEM 225.863281 1753075455.3129
MEM 225.863281 1753075455.4406
MEM 225.863281 1753075455.5608
MEM 225.863281 1753075455.6774
MEM 225.863281 1753075455.7833
MEM 225.863281 1753075455.9107
MEM 225.863281 1753075456.0286
MEM 225.863281 1753075456.1609
MEM 225.863281 1753075456.2714
MEM 225.863281 1753075456.4001
MEM 225.863281 1753075456.5460
MEM 225.863281 1753075456.6732
MEM 225.863281 1753075456.8167
MEM 225.863281 1753075456.9563
MEM 225.863281 1753075457.0899
MEM 225.863281 1753075457.2398
MEM 225.863281 1753075457.3819
MEM 225.863281 1753075457.5288
MEM 225.863281 1753075457.7049
MEM 225.863281 1753075457.8428
MEM 225.863281 1753075457.9669
MEM 225.863281 1753075458.1121
MEM 225.863281 1753075458.2554
MEM 225.863281 1753075458.3660
MEM 225.863281 1753075458.4793
MEM 225.863281 1753075458.6136
MEM 225.863281 1753075458.7620
MEM 225.863281 1753075458.9073
MEM 225.863281 1753075459.0228
MEM 225.863281 1753075459.1351
MEM 225.863281 1753075459.2575
MEM 225.863281 1753075459.3674
MEM 225.863281 1753075459.4961
MEM 225.863281 1753075459.6067
MEM 225.863281 1753075459.7072
MEM 225.863281 1753075459.8080
MEM 225.863281 1753075459.9085
MEM 225.863281 1753075460.0234
MEM 225.863281 1753075460.1287
MEM 225.863281 1753075460.2296
MEM 225.863281 1753075460.4322
MEM 225.863281 1753075460.5629
MEM 225.863281 1753075460.6828
MEM 225.863281 1753075460.7869
MEM 225.863281 1753075460.8989
MEM 225.863281 1753075461.0011
MEM 225.863281 1753075461.1136
MEM 225.863281 1753075461.2248
MEM 225.863281 1753075461.3624
MEM 225.863281 1753075461.4663
MEM 225.863281 1753075461.5675
MEM 225.863281 1753075461.6680
MEM 225.863281 1753075461.7760
MEM 225.863281 1753075461.8767
MEM 225.863281 1753075461.9771
MEM 225.863281 1753075462.0776
MEM 225.863281 1753075462.1794
MEM 225.863281 1753075462.2798
MEM 225.863281 1753075462.3887
MEM 225.863281 1753075462.4928
MEM 225.863281 1753075462.5943
MEM 225.863281 1753075462.6971
MEM 225.863281 1753075462.7975
MEM 225.863281 1753075462.8979
MEM 225.863281 1753075462.9986
MEM 225.863281 1753075463.1026
MEM 225.863281 1753075463.2031
MEM 225.863281 1753075463.3034
MEM 225.863281 1753075463.4041
MEM 225.863281 1753075463.5045
MEM 225.863281 1753075463.6048
MEM 225.863281 1753075463.7052
MEM 225.863281 1753075463.8056
MEM 225.863281 1753075463.9060
MEM 225.863281 1753075464.0064
MEM 225.863281 1753075464.1081
MEM 225.863281 1753075464.2085
MEM 225.863281 1753075464.3089
MEM 225.863281 1753075464.4096
MEM 225.863281 1753075464.5122
MEM 225.863281 1753075464.6126
MEM 225.863281 1753075464.7129
MEM 225.863281 1753075464.8285
MEM 225.863281 1753075464.9324
MEM 225.863281 1753075465.0363
MEM 225.863281 1753075465.1367
MEM 225.863281 1753075465.2371
MEM 225.863281 1753075465.3377
MEM 225.863281 1753075465.4381
MEM 225.863281 1753075465.5390
MEM 225.863281 1753075465.6394
MEM 225.863281 1753075465.7440
MEM 225.863281 1753075465.8446
MEM 225.863281 1753075465.9450
MEM 225.863281 1753075466.0453
MEM 225.863281 1753075466.1457
MEM 225.863281 1753075466.2461
MEM 225.863281 1753075466.3464
MEM 225.863281 1753075466.4468
MEM 225.863281 1753075466.5472
MEM 225.863281 1753075466.6477
MEM 225.863281 1753075466.7481
MEM 225.863281 1753075466.8521
MEM 225.863281 1753075466.9525
MEM 225.863281 1753075467.0553
MEM 225.863281 1753075467.1560
MEM 225.863281 1753075467.2724
MEM 225.863281 1753075467.3769
MEM 225.863281 1753075467.4773
MEM 225.863281 1753075467.5898
MEM 225.863281 1753075467.6909
MEM 225.863281 1753075467.8009
MEM 225.863281 1753075467.9037
MEM 225.863281 1753075468.0081
MEM 225.863281 1753075468.1151
MEM 225.863281 1753075468.2196
MEM 225.863281 1753075468.3221
MEM 225.863281 1753075468.4242
MEM 225.863281 1753075468.5280
MEM 225.863281 1753075468.6288
MEM 225.863281 1753075468.7292
MEM 225.863281 1753075468.8296
MEM 225.863281 1753075468.9383
MEM 225.863281 1753075469.0411
MEM 225.863281 1753075469.1415
MEM 225.863281 1753075469.2441
MEM 225.863281 1753075469.3446
MEM 225.863281 1753075469.4449
MEM 225.863281 1753075469.5454
MEM 225.863281 1753075469.6471
MEM 225.863281 1753075469.7486
MEM 225.863281 1753075469.8490
MEM 225.863281 1753075469.9505
MEM 225.863281 1753075470.0509
MEM 225.863281 1753075470.1575
MEM 225.863281 1753075470.2579
MEM 225.863281 1753075470.3583
MEM 225.863281 1753075470.4591
MEM 225.863281 1753075470.5596
MEM 225.863281 1753075470.6600
MEM 225.863281 1753075470.7604
MEM 225.863281 1753075470.8627
MEM 225.863281 1753075470.9680
MEM 225.863281 1753075471.0684
MEM 225.863281 1753075471.1702
MEM 225.863281 1753075471.2707
MEM 225.863281 1753075471.3712
MEM 225.863281 1753075471.4905
MEM 225.863281 1753075471.6012
MEM 225.863281 1753075471.7434
MEM 225.863281 1753075471.8766
MEM 225.863281 1753075471.9931
MEM 225.863281 1753075472.1149
MEM 225.863281 1753075472.2211
MEM 225.863281 1753075472.3313
MEM 225.863281 1753075472.4582
MEM 225.863281 1753075472.5638
MEM 225.863281 1753075472.6642
MEM 225.863281 1753075472.7647
MEM 225.863281 1753075472.9011
MEM 225.863281 1753075473.0774
MEM 225.863281 1753075473.2130
MEM 225.863281 1753075473.3454
MEM 225.863281 1753075473.4619
MEM 225.863281 1753075473.5932
MEM 225.863281 1753075473.7176
MEM 225.863281 1753075473.8279
MEM 225.863281 1753075473.9361
MEM 225.863281 1753075474.0365
MEM 225.863281 1753075474.1373
MEM 225.863281 1753075474.2389
MEM 225.863281 1753075474.3393
MEM 225.863281 1753075474.4398
MEM 225.863281 1753075474.5440
MEM 225.863281 1753075474.6445
MEM 225.863281 1753075474.7451
MEM 225.863281 1753075474.8454
MEM 225.863281 1753075474.9458
MEM 225.863281 1753075475.0462
MEM 225.863281 1753075475.1471
MEM 225.863281 1753075475.2475
MEM 225.863281 1753075475.3479
MEM 225.863281 1753075475.4488
MEM 225.863281 1753075475.5520
MEM 225.863281 1753075475.6524
MEM 225.863281 1753075475.7528
MEM 225.863281 1753075475.8531
MEM 225.863281 1753075475.9535
MEM 225.863281 1753075476.0539
MEM 225.863281 1753075476.1553
MEM 225.863281 1753075476.2564
MEM 225.863281 1753075476.3578
MEM 225.863281 1753075476.4582
MEM 225.863281 1753075476.5662
MEM 225.863281 1753075476.6796
MEM 225.863281 1753075476.8016
MEM 225.863281 1753075476.9660
MEM 225.863281 1753075477.0700
MEM 225.863281 1753075477.1718
MEM 225.863281 1753075477.2742
MEM 225.863281 1753075477.3762
MEM 225.863281 1753075477.4766
MEM 225.863281 1753075477.5769
